date,state,fips,cases,deaths,daily cases,daily deaths
2022-04-30,Virginia,51,1701458,20236,0.0,0.0
2020-01-21,Washington,53,1,0,,
2020-01-22,Washington,53,1,0,0.0,0.0
2020-01-23,Washington,53,1,0,0.0,0.0
2020-01-24,Washington,53,1,0,0.0,0.0
2020-01-25,Washington,53,1,0,0.0,0.0
2020-01-26,Washington,53,1,0,0.0,0.0
2020-01-27,Washington,53,1,0,0.0,0.0
2020-01-28,Washington,53,1,0,0.0,0.0
2020-01-29,Washington,53,1,0,0.0,0.0
2020-01-30,Washington,53,1,0,0.0,0.0
2020-01-31,Washington,53,1,0,0.0,0.0
2020-02-01,Washington,53,1,0,0.0,0.0
2020-02-02,Washington,53,1,0,0.0,0.0
2020-02-03,Washington,53,1,0,0.0,0.0
2020-02-04,Washington,53,1,0,0.0,0.0
2020-02-05,Washington,53,1,0,0.0,0.0
2020-02-06,Washington,53,1,0,0.0,0.0
2020-02-07,Washington,53,1,0,0.0,0.0
2020-02-08,Washington,53,1,0,0.0,0.0
2020-02-09,Washington,53,1,0,0.0,0.0
2020-02-10,Washington,53,1,0,0.0,0.0
2020-02-11,Washington,53,1,0,0.0,0.0
2020-02-12,Washington,53,1,0,0.0,0.0
2020-02-13,Washington,53,1,0,0.0,0.0
2020-02-14,Washington,53,1,0,0.0,0.0
2020-02-15,Washington,53,1,0,0.0,0.0
2020-02-16,Washington,53,1,0,0.0,0.0
2020-02-17,Washington,53,1,0,0.0,0.0
2020-02-18,Washington,53,1,0,0.0,0.0
2020-02-19,Washington,53,1,0,0.0,0.0
2020-02-20,Washington,53,1,0,0.0,0.0
2020-02-21,Washington,53,1,0,0.0,0.0
2020-02-22,Washington,53,1,0,0.0,0.0
2020-02-23,Washington,53,1,0,0.0,0.0
2020-02-24,Washington,53,5,0,4.0,0.0
2020-02-25,Washington,53,5,0,0.0,0.0
2020-02-26,Washington,53,5,0,0.0,0.0
2020-02-27,Washington,53,5,0,0.0,0.0
2020-02-28,Washington,53,7,0,2.0,0.0
2020-02-29,Washington,53,10,1,3.0,1.0
2020-03-01,Washington,53,17,3,7.0,2.0
2020-03-02,Washington,53,23,6,6.0,3.0
2020-03-03,Washington,53,32,10,9.0,4.0
2020-03-04,Washington,53,47,11,15.0,1.0
2020-03-05,Washington,53,75,11,28.0,0.0
2020-03-06,Washington,53,86,12,11.0,1.0
2020-03-07,Washington,53,110,16,24.0,4.0
2020-03-08,Washington,53,141,19,31.0,3.0
2020-03-09,Washington,53,179,22,38.0,3.0
2020-03-10,Washington,53,279,24,100.0,2.0
2020-03-11,Washington,53,338,29,59.0,5.0
2020-03-12,Washington,53,419,32,81.0,3.0
2020-03-13,Washington,53,511,37,92.0,5.0
2020-03-14,Washington,53,609,40,98.0,3.0
2020-03-15,Washington,53,675,42,66.0,2.0
2020-03-16,Washington,53,794,48,119.0,6.0
2020-03-17,Washington,53,908,54,114.0,6.0
2020-03-18,Washington,53,1026,68,118.0,14.0
2020-03-19,Washington,53,1228,75,202.0,7.0
2020-03-20,Washington,53,1404,83,176.0,8.0
2020-03-21,Washington,53,1655,95,251.0,12.0
2020-03-22,Washington,53,1844,97,189.0,2.0
2020-03-23,Washington,53,2101,110,257.0,13.0
2020-03-24,Washington,53,2469,123,368.0,13.0
2020-03-25,Washington,53,2585,130,116.0,7.0
2020-03-26,Washington,53,3208,152,623.0,22.0
2020-03-27,Washington,53,3770,179,562.0,27.0
2020-03-28,Washington,53,4311,193,541.0,14.0
2020-03-29,Washington,53,4897,209,586.0,16.0
2020-03-30,Washington,53,5180,221,283.0,12.0
2020-03-31,Washington,53,5293,226,113.0,5.0
2020-04-01,Washington,53,5589,250,296.0,24.0
2020-04-02,Washington,53,6586,272,997.0,22.0
2020-04-03,Washington,53,6967,293,381.0,21.0
2020-04-04,Washington,53,7499,318,532.0,25.0
2020-04-05,Washington,53,7985,344,486.0,26.0
2020-04-06,Washington,53,8385,383,400.0,39.0
2020-04-07,Washington,53,8683,409,298.0,26.0
2020-04-08,Washington,53,9098,430,415.0,21.0
2020-04-09,Washington,53,9609,456,511.0,26.0
2020-04-10,Washington,53,9888,483,279.0,27.0
2020-04-11,Washington,53,10227,498,339.0,15.0
2020-04-12,Washington,53,10414,511,187.0,13.0
2020-04-13,Washington,53,10547,525,133.0,14.0
2020-04-14,Washington,53,10711,552,164.0,27.0
2020-04-15,Washington,53,10806,572,95.0,20.0
2020-04-16,Washington,53,11180,588,374.0,16.0
2020-04-17,Washington,53,11479,610,299.0,22.0
2020-04-18,Washington,53,11850,629,371.0,19.0
2020-04-19,Washington,53,11864,637,14.0,8.0
2020-04-20,Washington,53,12255,661,391.0,24.0
2020-04-21,Washington,53,12410,683,155.0,22.0
2020-04-22,Washington,53,12606,696,196.0,13.0
2020-04-23,Washington,53,12981,717,375.0,21.0
2020-04-24,Washington,53,13197,731,216.0,14.0
2020-04-25,Washington,53,13565,743,368.0,12.0
2020-04-26,Washington,53,13744,757,179.0,14.0
2020-04-27,Washington,53,13958,771,214.0,14.0
2020-04-28,Washington,53,14165,792,207.0,21.0
2020-04-29,Washington,53,14490,805,325.0,13.0
2020-04-30,Washington,53,14814,822,324.0,17.0
2020-05-01,Washington,53,15134,829,320.0,7.0
2020-05-02,Washington,53,15383,833,249.0,4.0
2020-05-03,Washington,53,15943,840,560.0,7.0
2020-05-04,Washington,53,16047,846,104.0,6.0
2020-05-05,Washington,53,16234,863,187.0,17.0
2020-05-06,Washington,53,16873,881,639.0,18.0
2020-05-07,Washington,53,17187,903,314.0,22.0
2020-05-08,Washington,53,17477,915,290.0,12.0
2020-05-09,Washington,53,17629,925,152.0,10.0
2020-05-10,Washington,53,17781,939,152.0,14.0
2020-05-11,Washington,53,18172,957,391.0,18.0
2020-05-12,Washington,53,18382,972,210.0,15.0
2020-05-13,Washington,53,18492,977,110.0,5.0
2020-05-14,Washington,53,18861,991,369.0,14.0
2020-05-15,Washington,53,19131,1008,270.0,17.0
2020-05-16,Washington,53,19336,1015,205.0,7.0
2020-05-17,Washington,53,19514,1016,178.0,1.0
2020-05-18,Washington,53,19756,1020,242.0,4.0
2020-05-19,Washington,53,19988,1042,232.0,22.0
2020-05-20,Washington,53,20110,1045,122.0,3.0
2020-05-21,Washington,53,20280,1054,170.0,9.0
2020-05-22,Washington,53,20526,1061,246.0,7.0
2020-05-23,Washington,53,20740,1062,214.0,1.0
2020-05-24,Washington,53,20989,1069,249.0,7.0
2020-05-25,Washington,53,21265,1076,276.0,7.0
2020-05-26,Washington,53,21538,1091,273.0,15.0
2020-05-27,Washington,53,21825,1106,287.0,15.0
2020-05-28,Washington,53,22091,1116,266.0,10.0
2020-05-29,Washington,53,22377,1120,286.0,4.0
2020-05-30,Washington,53,22618,1126,241.0,6.0
2020-05-31,Washington,53,22814,1126,196.0,0.0
2020-06-01,Washington,53,23272,1133,458.0,7.0
2020-06-02,Washington,53,23608,1139,336.0,6.0
2020-06-03,Washington,53,23776,1145,168.0,6.0
2020-06-04,Washington,53,23999,1150,223.0,5.0
2020-06-05,Washington,53,24546,1160,547.0,10.0
2020-06-06,Washington,53,24767,1163,221.0,3.0
2020-06-07,Washington,53,25064,1163,297.0,0.0
2020-06-08,Washington,53,25593,1168,529.0,5.0
2020-06-09,Washington,53,25796,1181,203.0,13.0
2020-06-10,Washington,53,25940,1183,144.0,2.0
2020-06-11,Washington,53,26172,1198,232.0,15.0
2020-06-12,Washington,53,26576,1207,404.0,9.0
2020-06-13,Washington,53,26920,1216,344.0,9.0
2020-06-14,Washington,53,27135,1220,215.0,4.0
2020-06-15,Washington,53,27577,1223,442.0,3.0
2020-06-16,Washington,53,27949,1234,372.0,11.0
2020-06-17,Washington,53,28270,1229,321.0,-5.0
2020-06-18,Washington,53,28663,1246,393.0,17.0
2020-06-19,Washington,53,29045,1258,382.0,12.0
2020-06-20,Washington,53,29466,1268,421.0,10.0
2020-06-21,Washington,53,29797,1271,331.0,3.0
2020-06-22,Washington,53,30443,1277,646.0,6.0
2020-06-23,Washington,53,30778,1285,335.0,8.0
2020-06-24,Washington,53,31400,1294,622.0,9.0
2020-06-25,Washington,53,31998,1301,598.0,7.0
2020-06-26,Washington,53,32489,1305,491.0,4.0
2020-06-27,Washington,53,33031,1311,542.0,6.0
2020-06-28,Washington,53,33341,1311,310.0,0.0
2020-06-29,Washington,53,34036,1321,695.0,10.0
2020-06-30,Washington,53,34541,1333,505.0,12.0
2020-07-01,Washington,53,35258,1340,717.0,7.0
2020-07-02,Washington,53,35921,1343,663.0,3.0
2020-07-03,Washington,53,36417,1353,496.0,10.0
2020-07-04,Washington,53,36799,1355,382.0,2.0
2020-07-05,Washington,53,37468,1360,669.0,5.0
2020-07-06,Washington,53,38517,1370,1049.0,10.0
2020-07-07,Washington,53,39063,1385,546.0,15.0
2020-07-08,Washington,53,39661,1395,598.0,10.0
2020-07-09,Washington,53,40369,1410,708.0,15.0
2020-07-10,Washington,53,41090,1426,721.0,16.0
2020-07-11,Washington,53,41326,1426,236.0,0.0
2020-07-12,Washington,53,42181,1438,855.0,12.0
2020-07-13,Washington,53,43538,1439,1357.0,1.0
2020-07-14,Washington,53,44257,1465,719.0,26.0
2020-07-15,Washington,53,45004,1486,747.0,21.0
2020-07-16,Washington,53,46268,1492,1264.0,6.0
2020-07-17,Washington,53,47226,1498,958.0,6.0
2020-07-18,Washington,53,47889,1509,663.0,11.0
2020-07-19,Washington,53,48601,1512,712.0,3.0
2020-07-20,Washington,53,49949,1521,1348.0,9.0
2020-07-21,Washington,53,50746,1531,797.0,10.0
2020-07-22,Washington,53,51442,1534,696.0,3.0
2020-07-23,Washington,53,52255,1548,813.0,14.0
2020-07-24,Washington,53,53278,1590,1023.0,42.0
2020-07-25,Washington,53,53883,1591,605.0,1.0
2020-07-26,Washington,53,54421,1595,538.0,4.0
2020-07-27,Washington,53,55547,1610,1126.0,15.0
2020-07-28,Washington,53,56575,1632,1028.0,22.0
2020-07-29,Washington,53,57299,1642,724.0,10.0
2020-07-30,Washington,53,58099,1652,800.0,10.0
2020-07-31,Washington,53,58725,1653,626.0,1.0
2020-08-01,Washington,53,59648,1675,923.0,22.0
2020-08-02,Washington,53,60160,1679,512.0,4.0
2020-08-03,Washington,53,61011,1684,851.0,5.0
2020-08-04,Washington,53,61828,1705,817.0,21.0
2020-08-05,Washington,53,62389,1704,561.0,-1.0
2020-08-06,Washington,53,63056,1715,667.0,11.0
2020-08-07,Washington,53,63975,1743,919.0,28.0
2020-08-08,Washington,53,64346,1751,371.0,8.0
2020-08-09,Washington,53,65248,1773,902.0,22.0
2020-08-10,Washington,53,66225,1780,977.0,7.0
2020-08-11,Washington,53,66619,1785,394.0,5.0
2020-08-12,Washington,53,67170,1788,551.0,3.0
2020-08-13,Washington,53,68095,1822,925.0,34.0
2020-08-14,Washington,53,68581,1825,486.0,3.0
2020-08-15,Washington,53,69136,1842,555.0,17.0
2020-08-16,Washington,53,69894,1861,758.0,19.0
2020-08-17,Washington,53,70509,1869,615.0,8.0
2020-08-18,Washington,53,71032,1895,523.0,26.0
2020-08-19,Washington,53,71594,1910,562.0,15.0
2020-08-20,Washington,53,72284,1924,690.0,14.0
2020-08-21,Washington,53,72787,1937,503.0,13.0
2020-08-22,Washington,53,73353,1944,566.0,7.0
2020-08-23,Washington,53,73745,1948,392.0,4.0
2020-08-24,Washington,53,74292,1953,547.0,5.0
2020-08-25,Washington,53,74634,1962,342.0,9.0
2020-08-26,Washington,53,75207,1968,573.0,6.0
2020-08-27,Washington,53,75752,1977,545.0,9.0
2020-08-28,Washington,53,76397,1992,645.0,15.0
2020-08-29,Washington,53,76834,1992,437.0,0.0
2020-08-30,Washington,53,77122,1992,288.0,0.0
2020-08-31,Washington,53,77718,2002,596.0,10.0
2020-09-01,Washington,53,78061,2018,343.0,16.0
2020-09-02,Washington,53,78554,2025,493.0,7.0
2020-09-03,Washington,53,79120,2033,566.0,8.0
2020-09-04,Washington,53,79721,2042,601.0,9.0
2020-09-05,Washington,53,79900,2042,179.0,0.0
2020-09-06,Washington,53,80369,2043,469.0,1.0
2020-09-07,Washington,53,80485,2043,116.0,0.0
2020-09-08,Washington,53,81048,2045,563.0,2.0
2020-09-09,Washington,53,81528,2066,480.0,21.0
2020-09-10,Washington,53,82125,2073,597.0,7.0
2020-09-11,Washington,53,82590,2079,465.0,6.0
2020-09-12,Washington,53,82957,2079,367.0,0.0
2020-09-13,Washington,53,83177,2079,220.0,0.0
2020-09-14,Washington,53,83861,2095,684.0,16.0
2020-09-15,Washington,53,84222,2107,361.0,12.0
2020-09-16,Washington,53,84714,2113,492.0,6.0
2020-09-17,Washington,53,85101,2123,387.0,10.0
2020-09-18,Washington,53,85583,2130,482.0,7.0
2020-09-19,Washington,53,85886,2130,303.0,0.0
2020-09-20,Washington,53,86169,2130,283.0,0.0
2020-09-21,Washington,53,86803,2137,634.0,7.0
2020-09-22,Washington,53,87233,2163,430.0,26.0
2020-09-23,Washington,53,88042,2175,809.0,12.0
2020-09-24,Washington,53,88597,2175,555.0,0.0
2020-09-25,Washington,53,89149,2193,552.0,18.0
2020-09-26,Washington,53,89514,2196,365.0,3.0
2020-09-27,Washington,53,89822,2196,308.0,0.0
2020-09-28,Washington,53,90596,2199,774.0,3.0
2020-09-29,Washington,53,91011,2218,415.0,19.0
2020-09-30,Washington,53,91560,2222,549.0,4.0
2020-10-01,Washington,53,92166,2227,606.0,5.0
2020-10-02,Washington,53,92727,2239,561.0,12.0
2020-10-03,Washington,53,93160,2238,433.0,-1.0
2020-10-04,Washington,53,93527,2238,367.0,0.0
2020-10-05,Washington,53,94202,2253,675.0,15.0
2020-10-06,Washington,53,94694,2261,492.0,8.0
2020-10-07,Washington,53,95500,2274,806.0,13.0
2020-10-08,Washington,53,96227,2280,727.0,6.0
2020-10-09,Washington,53,96837,2288,610.0,8.0
2020-10-10,Washington,53,97223,2289,386.0,1.0
2020-10-11,Washington,53,97527,2289,304.0,0.0
2020-10-12,Washington,53,98265,2292,738.0,3.0
2020-10-13,Washington,53,99311,2311,1046.0,19.0
2020-10-14,Washington,53,100068,2319,757.0,8.0
2020-10-15,Washington,53,100838,2331,770.0,12.0
2020-10-16,Washington,53,101533,2338,695.0,7.0
2020-10-17,Washington,53,102054,2339,521.0,1.0
2020-10-18,Washington,53,102403,2339,349.0,0.0
2020-10-19,Washington,53,103323,2357,920.0,18.0
2020-10-20,Washington,53,103845,2380,522.0,23.0
2020-10-21,Washington,53,104624,2384,779.0,4.0
2020-10-22,Washington,53,105364,2389,740.0,5.0
2020-10-23,Washington,53,106189,2396,825.0,7.0
2020-10-24,Washington,53,106772,2396,583.0,0.0
2020-10-25,Washington,53,107270,2396,498.0,0.0
2020-10-26,Washington,53,108393,2428,1123.0,32.0
2020-10-27,Washington,53,108966,2438,573.0,10.0
2020-10-28,Washington,53,109865,2454,899.0,16.0
2020-10-29,Washington,53,110748,2463,883.0,9.0
2020-10-30,Washington,53,111893,2468,1145.0,5.0
2020-10-31,Washington,53,112580,2468,687.0,0.0
2020-11-01,Washington,53,113109,2468,529.0,0.0
2020-11-02,Washington,53,114787,2484,1678.0,16.0
2020-11-03,Washington,53,115608,2507,821.0,23.0
2020-11-04,Washington,53,117091,2526,1483.0,19.0
2020-11-05,Washington,53,118459,2542,1368.0,16.0
2020-11-06,Washington,53,120123,2552,1664.0,10.0
2020-11-07,Washington,53,121220,2552,1097.0,0.0
2020-11-08,Washington,53,122310,2552,1090.0,0.0
2020-11-09,Washington,53,124560,2577,2250.0,25.0
2020-11-10,Washington,53,126091,2594,1531.0,17.0
2020-11-11,Washington,53,126886,2595,795.0,1.0
2020-11-12,Washington,53,129672,2619,2786.0,24.0
2020-11-13,Washington,53,132183,2634,2511.0,15.0
2020-11-14,Washington,53,133612,2638,1429.0,4.0
2020-11-15,Washington,53,135365,2638,1753.0,0.0
2020-11-16,Washington,53,138602,2661,3237.0,23.0
2020-11-17,Washington,53,140923,2686,2321.0,25.0
2020-11-18,Washington,53,142511,2704,1588.0,18.0
2020-11-19,Washington,53,144968,2717,2457.0,13.0
2020-11-20,Washington,53,147251,2738,2283.0,21.0
2020-11-21,Washington,53,148691,2738,1440.0,0.0
2020-11-22,Washington,53,149703,2738,1012.0,0.0
2020-11-23,Washington,53,155336,2775,5633.0,37.0
2020-11-24,Washington,53,158234,2807,2898.0,32.0
2020-11-25,Washington,53,161207,2825,2973.0,18.0
2020-11-26,Washington,53,161911,2825,704.0,0.0
2020-11-27,Washington,53,165230,2828,3319.0,3.0
2020-11-28,Washington,53,166736,2828,1506.0,0.0
2020-11-29,Washington,53,168333,2828,1597.0,0.0
2020-11-30,Washington,53,172175,2895,3842.0,67.0
2020-12-01,Washington,53,174969,2927,2794.0,32.0
2020-12-02,Washington,53,177929,2979,2960.0,52.0
2020-12-03,Washington,53,180125,3040,2196.0,61.0
2020-12-04,Washington,53,182758,3062,2633.0,22.0
2020-12-05,Washington,53,184079,3065,1321.0,3.0
2020-12-06,Washington,53,185505,3065,1426.0,0.0
